comments_interaction,dlrp,family,iuphar,multidata_name_1,multidata_name_2,score_1,score_2,source
,False,,False,P19174,P31749,,,Adhesome;BioGRID;DOMINO;IntAct
,False,,False,P06241,P78352,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,P05067,Q00536,,,InnateDB
,False,,False,P30281,P11802,,,ACSN
,False,,False,Q9UF33,P52798,,,PhosphoPoint
,False,,False,P12830,Q9BVG8,,,IntAct
,False,,False,P52797,P54756,,,Signor;Wang
,False,,False,P49841,P24385,,,KEGG;SPIKE;Signor;Wang
,False,,False,P14780,P10145,,,SignaLink3
,False,,False,P0CG48,Q7Z6Z7,,,BioGRID
,False,,False,P33681,P16410,,,KEGG;Wang
,False,,True,P78423,P49238,,,CellPhoneDB;Guide2Pharma;HPMR;Kirouac2010;Ramilowski2015;SignaLink3
,False,,False,Q05397,P08648,,,Adhesome
,False,,False,P17612,P17858,,,MIMP
,False,,False,P31040,O14975,,,BioGRID
,False,,False,P06239,Q9UQQ2,,,Signor;Wang
,False,,False,P60484,Q9Y243,,,Wang
,False,,False,P51828,O15162,,,IntAct
,False,,False,P42680,P08575,,,IntAct
,False,,False,P13497,P05997,,,HPRD-phos
,False,,False,Q8NEB9,P20339,,,BioGRID
,False,,False,P0CG48,P05362,,,IntAct
,False,,False,Q00535,Q9NYB9,,,Wang
,False,,False,P52803,P54762,,,Signor
,False,,False,Q08209,O00429,,,DEPOD
,False,,False,P21860,P49798,,,HPRD
,False,,False,Q05513,Q9NPB6,,,PhosphoPoint;SignaLink3;Wang
,False,,False,P61586,P52735,,,Adhesome;HPRD
,False,,False,P01138,P29317,,,Signor
,False,,False,O43353,Q05655,,,Wang
,False,,False,P15941,P43405,,,Li2012
,False,,False,P08575,P07948,,,DEPOD;HPRD-phos
,False,,False,P60709,Q9BX66,,,Adhesome
,False,,False,P17612,P24588,,,Wang
,False,,False,O94921,Q04771,,,PhosphoPoint
,False,,False,Q13563,P51572,,,IntAct
,False,,False,Q71U36,Q14118,,,BioGRID
,False,,False,Q92935,Q8N3Y7,,,IntAct
,False,,False,Q9Y572,P17844,,,IntAct
,False,,False,Q13164,P62258,,,BioGRID
,False,,False,P43403,O95169,,,IntAct
,False,,False,P09544,Q9H461,,,Ramilowski2015
,False,,False,P43403,Q9NYB9,,,PhosphoNetworks
,False,,False,P00519,Q13087,,,DOMINO;IntAct
,False,,False,P28482,P27361,,,ACSN;SignaLink3
,False,,False,P05783,P29353,,,HPRD;IntAct
,False,,False,P42336,P12931,,,Wang
,False,,False,P05771,P48736,,,DIP;IntAct
,False,,False,P31749,Q13153,,,Adhesome;Wang
,False,,False,O43924,P61225,,,HPRD
,False,,False,P01137,P00533,,,CellPhoneDB;MINT
,False,,False,P23945,P31751,,,SignaLink3
,False,,False,Q9Y6E0,Q9BUL8,,,BioGRID;DIP;HPRD;IntAct
,False,,False,P31749,P60033,,,BioGRID
,False,,False,P18510,P14778,,,Wang
,False,,False,P52797,Q15303,,,Signor
,False,,False,Q99623,P07550,,,InnateDB
,False,,False,P24666,P09619,,,Signor
,False,,False,O15519,P55210,,,HPRD
,False,,False,P51532,Q9NVC6,,,BioGRID
,False,,False,Q92574,P14921,,,IntAct
,False,,False,P41221,Q01973,,,IntAct
,False,,False,P08648,P05413,,,Adhesome;IntAct
,False,,False,P18031,O60674,,,SignaLink3
,False,,False,P00533,P04083,,,Signor
,False,,False,P17936,P36894,,,IntAct
,False,,False,P06239,P06729,,,BioGRID;HPRD;IntAct
,False,,False,P09172,P18089,,,HPMR
,False,,False,P31749,P51617,,,MIMP;PhosphoPoint;PhosphoSite_dir;PhosphoSite_noref;SignaLink3
,False,,False,P18031,O43586,,,IntAct
,False,,False,O95476,P36894,,,Signor
,False,,False,O00744,Q13467,,,SignaLink3;Signor;Wang
,False,,False,P17612,Q7LDG7,,,KEGG
,False,,False,P25445,Q13546,,,SignaLink3;Wang
,False,,False,P62993,Q13480,,,Adhesome;CA1;KEGG;SignaLink3;Signor;Wang
,False,,False,P13385,Q9Y285,,,IntAct
,False,,False,P29350,P69905,,,SignaLink3
,False,,False,P19174,Q12913,,,HPRD;Signor
,False,,False,O00255,Q04206,,,Signor;Wang
,False,,False,Q9HC97,Q5BKX6,,,IntAct
,False,,False,O14640,P49841,,,KEGG;Signor
,False,,False,P43405,P12314,,,PhosphoPoint
,False,,False,Q9BXM7,Q9Y4K3,,,BioGRID
,False,,False,P35221,P19022,,,ACSN;Wang
,False,,False,P05187,P80108,,,HPRD
,False,,False,P32004,Q9UIW2,,,HPMR
,False,,False,Q9UKE5,P10909,,,IntAct
,False,,False,P41240,P08648,,,Adhesome
,False,,False,P78536,Q9UM47,,,ACSN
,False,,False,Q05513,Q9Y243,,,HPRD-phos;MIMP;PhosphoPoint;SignaLink3
,False,,False,Q9UM47,P78504,,,Kirouac2010
,False,,False,Q15654,O95425,,,HPRD
,False,,False,P05129,P04083,,,MIMP
,False,,False,P06858,Q07954,,,Ramilowski2015
,False,,False,P06241,P68363,,,Adhesome;HPRD
,False,,False,P49771,Q08345,,,Signor
,False,,False,P18206,Q9UQ03,,,HPRD
,False,,False,P06241,Q02846,,,DOMINO;IntAct
,False,,False,P62979,P0CG47,,,Wang
,False,,False,P49767,Q9UM73,,,Signor
,False,,False,P16520,Q9UBI6,,,ACSN
,False,,False,P15514,P21860,,,Ramilowski2015
,False,,False,P29320,P52798,,,CellPhoneDB
,False,,False,P45452,P80098,,,HPRD-phos
,False,,False,P49841,Q16555,,,HPRD-phos;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;phosphoELM
,False,,False,O14763,Q96P48,,,IntAct
,False,,False,P35579,P08238,,,BioGRID
,False,,False,P52799,P54760,,,HPMR;Ramilowski2015;Wang
,False,,False,P05067,P35052,,,HPRD
,False,,False,Q05513,Q96IZ0,,,PhosphoPoint;SignaLink3
,False,,False,P34130,P54756,,,Signor
,False,,False,Q06418,P09769,,,Wang
,False,,False,P45983,Q96J02,,,ACSN
,False,,False,P09769,P37840,,,Wang
,False,,False,O15524,P35568,,,BioGRID;HPRD
,False,,False,P46109,Q14185,,,Adhesome
,False,,False,Q8IZP0,Q14289,,,Wang
,False,,False,P04085,P17948,,,Signor;Wang
,False,,False,P21781,Q06418,,,Signor
,False,,False,P31749,P60484,,,Adhesome
,False,,False,P21802,O76093,,,HPRD
,False,,False,P08575,P20273,,,Wang
,False,,False,Q9UP38,Q07954,,,CancerCellMap
,False,,False,P06241,P15498,,,Adhesome;BioGRID;HPRD
,False,,False,Q92854,P21854,,,Ramilowski2015
,False,,False,P12931,P06241,,,ACSN;Wang
,False,,False,P23468,O75334,,,HPRD
,False,,False,P04626,Q07889,,,ACSN;PhosphoPoint
,False,,False,P07948,P15391,,,HPRD-phos;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;phosphoELM
,False,,False,P02649,P10636,,,Wang
,False,,False,Q06124,P13688,,,Adhesome;BioGRID;HPRD
,False,,False,P19235,P08575,,,IntAct
,False,,False,P98161,P18206,,,Adhesome;HPRD
,False,,False,Q9GZP0,P16234,,,ACSN
,False,,False,P13500,P50281,,,SPIKE
,False,,False,P06127,P11912,,,Wang
,False,,False,P01116,Q7LDG7,,,HPRD
,False,,False,P04792,Q05655,,,SPIKE
,False,,False,P43034,Q9NXR1,,,Wang
,False,,False,P11487,P00533,,,Signor;Wang
,False,,False,O15066,Q02809,,,IntAct
,False,,False,P21860,P41240,,,DOMINO;IntAct
,False,,False,O75340,P25445,,,BioGRID;HPRD;IntAct
,False,,False,P12319,P01854,,,Wang
,False,,False,O75460,Q12933,,,KEGG
,False,,False,P43626,O95425,,,InnateDB
,False,,False,P98161,P12931,,,Adhesome
,False,,False,P18031,P17252,,,Adhesome
,False,,False,P10636,P07237,,,IntAct
,False,,False,O15230,Q14118,,,Wang
,False,,False,P27986,P49768,,,HPRD
,False,,False,Q9NR97,Q9NYK1,,,SignaLink3
,False,,False,P09874,P19838,,,BioGRID;HPRD
,False,,False,P25116,O14640,,,ACSN
,False,,False,P17612,Q15835,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q9Y4K3,Q92835,,,InnateDB
,False,,False,P18031,P40763,,,SignaLink3
,False,,False,P33151,O60716,,,ACSN;Wang
,False,,False,P05771,Q13224,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,Q08211,Q00839,,,BioGRID
,False,,False,P15311,P19634,,,Adhesome
,False,,False,Q02156,P28329,,,Signor
,False,,False,P13385,P36896,,,Signor
,False,,False,P09693,P07766,,,SignaLink3;Wang
,False,,False,P35609,Q8IY33,,,InnateDB;IntAct
,False,,False,P01137,Q15198,,,IntAct
,False,,False,Q9NPI6,Q7Z2W4,,,IntAct
,False,,False,P08575,P01732,,,HPRD
,False,,False,P18859,O75947,,,ACSN
,False,,False,Q13557,P17612,,,PhosphoNetworks
,False,,False,Q13158,P51617,,,SignaLink3
,False,,False,O15530,Q9Y243,,,KEGG;Signor;Wang
,False,,False,P00519,Q15303,,,PhosphoPoint
,False,,False,Q9BY08,Q8WUY9,,,IntAct
,False,,False,P07948,P56945,,,Wang
,False,,False,O15123,P22455,,,Signor
,False,,False,P21246,O15031,,,HPRD;IntAct
,False,,False,P07766,P20963,,,BioGRID;IntAct
,False,,False,Q9UIW2,P46531,,,Ramilowski2015
,False,,False,Q06187,Q99755,,,HPRD
,False,,False,P12034,Q8IWU2,,,Signor
,False,,False,P35346,P30874,,,CellPhoneDB
,False,,False,P27986,Q06418,,,BioGRID;HPRD
,False,,False,Q9P126,Q86YL7,,,DIP;IntAct
,False,,False,P67775,P40145,,,HPRD
,False,,False,P60484,P0CG47,,,DIP
,False,,False,P52333,O14939,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P49407,P08754,,,ACSN
,False,,True,P18509,P41587,,,Guide2Pharma;Ramilowski2015
,False,,False,P12931,Q13224,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,P27930,P78536,,,InnateDB
,False,,False,P35568,O75815,,,BioGRID;IntAct
,False,,False,P21980,P15531,,,IntAct
,False,,False,P05556,Q9UKX5,,,ACSN
,False,,False,Q9H8V3,Q9NPB6,,,BioGRID;HPRD
,False,,False,O60674,Q8TF42,,,PhosphoPoint
,False,,False,Q02156,Q16625,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q06124,Q9UKW4,,,Adhesome
,False,,False,P50750,Q13200,,,IntAct
,False,,False,P17612,P41240,,,Adhesome;Signor;Wang
,False,,False,P20783,P08138,,,CellPhoneDB;Kirouac2010;Ramilowski2015
,False,,False,P10721,P60033,,,PhosphoPoint
,False,,False,P00533,P12830,,,ACSN;PhosphoPoint;SignaLink3
,False,,False,Q13546,Q9NYJ8,,,BioGRID;InnateDB
,False,,False,P29992,Q9NQ66,,,ACSN
,False,,False,P52798,P54753,,,Signor
,False,,False,P63000,P46934,,,BioGRID
,False,,False,P00533,P16070,,,BioGRID;HPRD
,False,,False,P63000,P31749,,,Adhesome;Wang
,False,,False,P06400,P15336,,,Wang
,False,,False,P06729,P13987,,,HPRD
,False,,False,Q13442,P09619,,,Ramilowski2015
,False,,False,P14543,Q5TAT6,,,Ramilowski2015
,False,,False,O60603,P08571,,,DIP;HPRD;InnateDB;IntAct
,False,,False,P02675,P23142,,,HPRD
,False,,False,P06213,Q05209,,,PhosphoPoint
,False,,False,P29350,Q06124,,,Wang
,False,,False,P14780,P17931,,,ACSN
,False,,False,Q06124,Q13480,,,Adhesome;CA1;SignaLink3;Signor;Wang
,False,,False,P04083,P04406,,,IntAct
,False,,False,P12931,Q13761,,,SignaLink3
,False,,False,P06493,Q92934,,,Wang
,False,,False,P51681,P13500,,,SignaLink3
,False,,False,P27986,P00519,,,BioGRID;DOMINO;HPRD;IntAct
,False,,False,P17252,Q9BZL6,,,MIMP
,False,,False,O15123,Q15303,,,Signor
,False,,False,Q00535,Q13153,,,SPIKE;Wang
,False,,False,Q9NR96,Q9Y2C9,,,Signor
,False,,False,P01023,P61812,,,SignaLink3
,False,,False,P49768,Q04721,,,Signor;Wang
,False,,False,P40337,P22626,,,BioGRID;HPRD
,False,,False,O15530,P05556,,,Adhesome
,False,,False,Q06830,P04406,,,BioGRID;HPRD;IntAct
,False,,False,P17252,Q05209,,,Signor
,False,,False,P25788,P62191,,,BioGRID;Macrophage
,False,,False,P12931,Q15027,,,DOMINO;IntAct
,False,,False,P49763,P14616,,,Signor
,False,,False,P61077,Q8NG27,,,BioGRID
,False,,False,P00533,P29376,,,BioGRID
,False,,False,P49763,P35968,,,Signor;Wang
,False,,False,P02686,P60201,,,BioGRID;HPRD
,False,,False,P04626,P35222,,,KEGG
,False,,False,P12931,O43184,,,Adhesome;Wang
,False,,False,P00533,O15357,,,BioGRID;CancerCellMap;HPRD
,False,,False,P37840,Q13492,,,BioGRID
,False,,False,O15524,P52333,,,Signor;Wang
,False,,False,O95831,Q5JTV8,,,BioGRID
,False,,False,P05556,O75553,,,ELM
,False,,False,P21583,P08922,,,Signor
,False,,False,P56705,O60353,,,Signor
,False,,False,P06241,P29353,,,Adhesome;SignaLink3;Signor;Wang
,False,,False,P49721,Q13200,,,Wang
,False,,False,P31749,O95716,,,HPRD
,False,,False,O94817,P26196,,,IntAct
,False,,False,P05019,P08069,,,ACSN;CellPhoneDB;HPMR;Kirouac2010;Ramilowski2015;Wang
,False,,False,P46940,P15056,,,Wang
,False,,False,O14920,Q14790,,,PhosphoPoint;SignaLink3;Wang
,False,,False,P05129,P02671,,,MIMP
,False,,False,P78352,Q8IUH5,,,HPRD
,False,,False,Q13163,P41743,,,HPRD;InnateDB
,False,,False,P05556,Q02156,,,HPRD
,False,,False,P15309,P04626,,,HPRD;IntAct
,False,,False,P08620,P29323,,,Signor
,False,,False,P54764,P20827,,,PhosphoPoint;Wang
,False,,False,P60763,Q4ADV7,,,BioGRID
,False,,False,Q9H461,O75581,,,ACSN
,False,,False,O43318,P62258,,,BioGRID;InnateDB
,False,,False,P49768,P12830,,,Wang
,False,,False,P19174,P43405,,,Li2012;Wang
,False,,False,O43915,P14616,,,Signor
,False,,False,P28482,P15336,,,MIMP;SignaLink3;dbPTM
,False,,False,P09038,P34925,,,Signor
,False,,False,Q9Y572,Q9Y230,,,IntAct
,False,,False,P28482,P00750,,,HPRD
,False,,False,P11802,P06400,,,KEGG;Signor;Wang
,False,,False,Q14155,P49593,,,Wang
,False,,False,O15123,P54764,,,Signor
,False,,False,O60258,P22455,,,Ramilowski2015
,False,,False,Q13237,Q14831,,,CA1;Wang
,False,,False,P06396,P02751,,,BioGRID;HPRD
,False,,False,P05129,P08034,,,MIMP
,False,,False,P56705,Q9H461,,,Signor;Wang
,False,,False,Q9UQM7,A7KAX9,,,CA1;Wang
,False,,False,P03952,P05154,,,HPRD
,False,,False,P20936,P06239,,,Wang
,False,,False,Q9UM54,Q9NZN5,,,BioGRID
,False,,False,P35813,P28482,,,IntAct
,False,,False,Q14344,P35222,,,HPRD
,False,,False,Q99816,Q9H553,,,BioGRID
,False,,False,P17693,Q8NHL6,,,Ramilowski2015
,False,,False,Q9Y243,P35226,,,Signor
,False,,False,P12830,P15311,,,BioGRID;HPRD
,False,,False,P16070,P52735,,,HPRD
,False,,False,P27797,P11150,,,BioGRID
,False,,False,Q02763,Q15389,,,PhosphoPoint;Wang
,False,,False,O60602,Q9NR97,,,Signor
,False,,False,P10809,Q9UKC9,,,IntAct
,False,,False,P62993,P06213,,,Adhesome
,False,,False,Q7Z6Z7,P10644,,,IntAct
,False,,False,P52797,P54764,,,Ramilowski2015;Wang
,False,,False,P34741,P23352,,,HPRD
,False,,False,P49765,P29320,,,Signor
,False,,False,Q9NSA1,Q16288,,,Signor
,False,,False,P23468,Q9NPH3,,,BioGRID
,False,,False,P06241,O60716,,,KEGG
,False,,False,Q96FJ2,O43521,,,BioGRID
,False,,False,Q9UI95,Q13444,,,IntAct
,False,,False,P52803,P54764,,,SignaLink3;Signor
,False,,False,P27986,P37173,,,BioGRID;HPRD
,False,,False,P35568,P52333,,,SignaLink3;Wang
,False,,False,Q14790,Q9UDY8,,,IntAct
,False,,False,P10809,P35968,,,IntAct
,False,,False,P17612,O75688,,,PhosphoSite;PhosphoSite_dir
,False,,False,P12314,P43405,,,Wang
,False,,False,O14625,O00585,,,IntAct
,False,,False,P17612,Q9NQ31,,,BioGRID;HPRD;IntAct
,False,,False,P48995,Q13563,,,TRIP
,False,,False,P08648,Q9Y5C1,,,HPRD
,False,,False,O15520,Q06418,,,Signor
,False,,False,P05107,Q13349,,,ACSN
,False,,False,Q14116,P24158,,,InnateDB
,False,,False,P03372,P10809,,,SPIKE
,False,,False,O43318,P06733,,,PhosphoPoint
,False,,False,Q05655,P35612,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,Q99616,P39900,,,InnateDB
,False,,False,Q05397,P51681,,,PhosphoPoint
,False,,False,P16520,P25098,,,ACSN
,False,,False,P12931,P98172,,,Li2012;PhosphoPoint
,False,,False,P23946,P14138,,,HPRD
,False,,False,Q9Y4K3,Q14697,,,IntAct
,False,,False,P06213,O15524,,,Li2012;PhosphoPoint
,False,,False,P08620,P54756,,,Signor
,False,,False,O14786,O60462,,,Adhesome;HPRD
,False,,False,P63000,Q8NF50,,,HPRD
,False,,False,P40337,Q13393,,,BioGRID
,False,,False,O00585,Q9NRJ3,,,IntAct
,False,,False,Q93008,Q9UHI6,,,BioGRID
,False,,False,P40189,P48736,,,HPRD
,False,,False,P04626,P27986,,,SignaLink3;Wang
,False,,False,P60709,P04626,,,BioGRID;IntAct
,False,,False,Q05655,P16144,,,CancerCellMap;PhosphoPoint
,False,,False,Q07889,P01112,,,ACSN
,False,,False,P30411,Q14CN2,,,IntAct
,False,,False,Q92673,P09958,,,HPRD
,False,,False,P05556,O14713,,,Adhesome;BioGRID;HPRD;IntAct;LMPID
,False,,False,P06493,P12931,,,MIMP
,False,,False,Q06187,P43405,,,Wang
,False,,False,P68366,P61981,,,Wang
,False,,False,Q14511,O75815,,,Adhesome;BioGRID;HPRD;IntAct
,False,,False,P21741,Q07954,,,HPRD
,False,,False,P55103,P27037,,,Wang
,False,,False,Q9Y243,P35222,,,ACSN
,False,,False,P53396,P30153,,,BioGRID
,False,,False,P01112,P62993,,,ACSN
,False,,False,P00533,P40818,,,PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P06241,Q14254,,,MIMP;PhosphoPoint;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P19022,O00192,,,HPRD
,False,,False,P09619,Q15256,,,IntAct
,False,,False,P01112,P09382,,,BioGRID;HPRD
,False,,False,P07550,Q6NUT3,,,IntAct
,False,,False,Q02750,P04049,,,BioGRID;CancerCellMap;DIP;HPRD;IntAct
,False,,False,O43318,Q13557,,,CancerCellMap
,False,,False,P12931,P78352,,,MIMP
,False,,False,O96013,P22681,,,PhosphoNetworks
,False,,False,Q9Y230,Q9Y4K3,,,IntAct
,False,,False,P21810,P15502,,,HPRD
,False,,False,P41595,Q8WUY8,,,IntAct
,False,,False,P05129,P30411,,,MIMP
,False,,False,P05067,P08138,,,Wang
,False,,False,Q05397,P26012,,,Adhesome
,False,,False,P29323,O00560,,,HPRD
,False,,False,Q13464,O43293,,,MIMP;PhosphoSite;PhosphoSite_dir;dbPTM
,False,,False,P19838,P10599,,,HPRD
,False,,False,Q13467,P41221,,,HPRD;IntAct
,False,,False,Q13131,O95239,,,PhosphoSite;PhosphoSite_dir
,False,,False,P31749,Q06481,,,PhosphoPoint
,False,,False,Q13177,P24844,,,MIMP;phosphoELM
,False,,False,P28482,Q07889,,,Adhesome;SignaLink3
,False,,False,P01042,Q03405,,,Ramilowski2015
,False,,False,P28799,Q99523,,,IntAct
,False,,False,P17612,P07384,,,Adhesome
,False,,False,P07948,Q99062,,,HPRD
,False,,False,P25788,Q12846,,,IntAct
,False,,False,P21802,P05230,,,ACSN;PhosphoPoint
,False,,False,P06241,O14559,,,Signor
,False,,False,Q07812,P55957,,,ACSN;Wang
,False,,False,P12931,Q16595,,,PhosphoSite;PhosphoSite_dir
,False,,False,O15460,P07237,,,BioGRID;HPRD;IntAct
,False,,False,P22681,P55085,,,HPRD;IntAct
,False,,False,Q12959,O15427,,,IntAct
,False,,False,P03372,P09341,,,IntAct
,False,,False,P68104,P0C0L5,,,HPRD
,False,,False,Q13557,P13688,,,Signor
,False,,False,O00585,O95715,,,IntAct
,False,,False,Q13574,O95267,,,SignaLink3
,False,,False,O15530,P10636,,,dbPTM
,False,,False,Q9HD43,P56945,,,Adhesome;Wang
,False,,False,P26012,P17252,,,Wang
,False,,False,Q05397,P17948,,,HPRD;IntAct
,False,,False,P06733,Q9Y4K3,,,BioGRID
,False,,False,Q9BQ95,Q96JB6,,,IntAct
,False,,False,Q13873,P23141,,,PhosphoPoint
,False,,False,P17252,Q8WZ42,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q13177,P35240,,,MIMP;SignaLink3;phosphoELM
,False,,False,Q9Y2X7,Q15052,,,Wang
,False,,False,P08648,P18564,,,Wang
,False,,False,P56945,P60953,,,IntAct
,False,,False,Q00535,P31146,,,Signor
,False,,False,P98160,P23142,,,HPRD
,False,,False,O14936,O14910,,,PhosphoPoint
,False,,False,P09471,Q13561,,,HPRD;IntAct
,False,,False,P01112,Q15811,,,SignaLink3
,False,,False,P49023,Q8WUP2,,,Adhesome
,False,,False,P36897,Q9H4E5,,,HPRD
,False,,False,P07858,Q9NYA1,,,Wang
,False,,False,P10809,Q9UM73,,,BioGRID
,False,,False,P12931,P23743,,,Signor
,False,,False,O14625,P48061,,,IntAct
,False,,False,P16520,P36897,,,Ramilowski2015
,False,,False,Q05397,Q15125,,,IntAct
,False,,False,P00533,Q07889,,,BioGRID;CancerCellMap;HPRD;IntAct
,False,,False,P62993,Q16539,,,HPRD
,False,,False,P29350,O43318,,,SignaLink3
,False,,False,P52732,Q14203,,,BioGRID;HPRD
,False,,False,P05556,Q15109,,,IntAct
,False,,False,Q13554,P0DP23,,,Wang
,False,,False,Q15118,P31749,,,HPRD-phos;MIMP;PhosphoPoint;SignaLink3
,False,,False,Q04771,P09769,,,PhosphoNetworks
,False,,False,Q6UX15,Q9Y490,,,Wang
,False,,False,P35609,P78352,,,HPRD
,False,,False,P62191,P28062,,,BioGRID;Macrophage
,False,,False,P61586,Q13464,,,Adhesome;KEGG;SPIKE;SignaLink3;Signor;Wang
,False,,False,P06239,P24666,,,HPRD
,False,,False,Q13177,P25205,,,IntAct
,False,,False,P00519,P46108,,,Signor
,False,,False,P06493,P29590,,,Signor
,False,,False,P27986,Q9UKC9,,,LMPID
,False,,False,O14936,O75056,,,PDZBase;PhosphoPoint
,False,,False,P06734,P05107,,,Wang
,False,,False,P63244,P26010,,,Wang
,False,,False,P28482,P67775,,,Adhesome
,False,,False,P25116,P63096,,,Wang
,False,,False,P05019,Q16270,,,BioGRID;HPRD
,False,,False,Q9UMS4,Q13103,,,BioGRID
,False,,False,P31751,P07900,,,BioGRID;HPRD
,False,,False,P36897,Q03167,,,HPMR
,False,,False,Q99985,O60462,,,CellPhoneDB;HPMR;Ramilowski2015
,False,,False,P51452,P00533,,,Signor
,False,,False,P36941,Q13114,,,SignaLink3
,False,,True,P48645,Q9GZQ4,,,CellPhoneDB;Guide2Pharma;Guide2Pharma_CP;HPMR;Ramilowski2015
,False,,False,P04049,Q9UQM7,,,SignaLink3
,False,,False,P23560,Q16288,,,Signor
,False,,False,P0CG48,Q70CQ3,,,BioGRID;DIP
,False,,False,Q9Y2X7,O60711,,,Wang
,False,,False,P35221,P00533,,,Wang
,False,,False,P25098,P50148,,,Wang
,False,,False,Q9Y572,P60709,,,PhosphoPoint
,False,,False,Q9NUP9,O95477,,,Ramilowski2015
,False,,False,Q14773,P05107,,,Wang
,False,,False,P00519,P23458,,,PhosphoPoint
,False,,False,Q9BZL6,Q03001,,,IntAct
,False,,False,P49286,Q9Y6M7,,,IntAct
,False,,False,O14920,P12931,,,PhosphoPoint;Wang
,False,,False,O43541,Q96FA3,,,InnateDB
,False,,False,P61073,P04233,,,IntAct
,False,,False,Q04771,P36897,,,PhosphoPoint
,False,,False,Q00535,O43427,,,BioGRID
,False,,False,P01344,P11362,,,Signor
,False,,False,P67775,P12931,,,Signor
,False,,False,Q13164,P05067,,,SignaLink3
,False,,False,P63244,Q15139,,,HPRD
,False,,False,P98161,P18206,,,Wang
,False,,False,Q9UKE5,P24666,,,IntAct
,False,,False,P06865,P07686,,,IntAct
,False,,False,P08238,Q5S007,,,BioGRID
,False,,False,Q13177,P36507,,,Signor
,False,,False,Q9Y6H8,P17302,,,ACSN
,False,,False,P43235,P55957,,,SPIKE
,False,,False,P31749,P00533,,,PhosphoSite;PhosphoSite_dir
,False,,False,P27986,P21145,,,IntAct
,False,,False,P36888,Q92835,,,PhosphoPoint
,False,,False,P06744,Q9UKV5,,,Signor;Wang
,False,,False,P40337,P17844,,,IntAct
,False,,False,P27986,P15498,,,Wang
,False,,False,O00401,P45378,,,IntAct
,False,,False,P61224,P05067,,,SignaLink3
,False,,False,Q9UM54,P0CG47,,,IntAct
,False,,False,P84022,Q14511,,,BioGRID;HPRD
,False,,False,Q9UDY2,O95832,,,ACSN
,False,,False,P13861,P22694,,,Wang
,False,,False,P18564,P01137,,,SignaLink3
,False,,False,P62993,P00519,,,Adhesome;Signor
,False,,False,Q9Y219,Q04721,,,Wang
,False,,False,P07900,P00533,,,Ramilowski2015
,False,,False,P11226,P30988,,,Ramilowski2015
,False,,False,P46108,A7KAX9,,,Adhesome;BioGRID
,False,,False,P15502,P00966,,,HPRD
,False,,False,P31751,Q9H0H5,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P60709,P56945,,,ACSN
,False,,False,P01116,P04049,,,ACSN
,False,,False,P21741,O60635,,,HPRD
,False,,False,O43242,P25788,,,Wang
,False,,False,P06493,Q92574,,,ACSN;HPRD-phos;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;SignaLink3;phosphoELM
,False,,False,Q9P0V3,O14556,,,IntAct
,False,,False,Q15742,Q9BT22,,,BioGRID
,False,,False,P08514,P05106,,,BioGRID;CellPhoneDB;DIP;HPMR;HPRD;IntAct;MPPI
,False,,False,P11802,O15392,,,PhosphoPoint
,False,,False,Q9Y490,P05107,,,Adhesome;HPRD
,False,,False,P68032,P03950,,,HPRD
,False,,False,P49763,P29320,,,Signor
,False,,False,P28482,P17676,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,P60484,P08473,,,BioGRID
,False,,False,P05129,P61981,,,HPRD
,False,,False,P12931,Q05655,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P12931,P01112,,,KEGG;SPIKE;Wang
,False,,False,P55210,P49768,,,HPRD-phos
,False,,False,P49763,Q06418,,,Signor
,False,,False,P61981,P04350,,,Wang
,False,,False,P35968,P32927,,,PhosphoPoint
,False,,False,P01135,P29320,,,Signor
,False,,False,O43639,Q14161,,,Wang
,False,,False,P36897,Q9HCU5,,,PhosphoPoint
,False,,False,P28482,Q9NYA1,,,Signor
,False,,False,Q16512,P08670,,,PhosphoPoint
,False,,False,P01127,P52961,,,Ramilowski2015
,False,,False,P61586,Q92888,,,BioGRID
,False,,False,P18031,P04629,,,DOMINO;HPRD;InnateDB;IntAct
,False,,False,P00167,Q8TAV3,,,IntAct
,False,,False,Q15139,P19174,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,O15105,P84022,,,SignaLink3;Signor;Wang
,False,,False,P16144,P41240,,,Adhesome
,False,,False,Q14563,Q9HCM2,,,Wang
